Count,Status,Service,Message
"<10K","info","analytics-passthrough-proc","sendMeasureOutput(): Output has been sent for measure '[wildcard]*[/wildcard]' with key '[wildcard]*[/wildcard]' to topic 'analytics.dm.agentbyqueue.itd' and headers[RecordHeaders(headers = [RecordHeader(key = unique_id, value = [[wildcard][55-99][/wildcard], [wildcard][53-99][/wildcard], [wildcard][48-101][/wildcard], [wildcard][53-102][/wildcard], [wildcard][49-102][/wildcard], [wildcard][49-99][/wildcard], [wildcard][53-100][/wildcard], [wildcard][50-98][/wildcard], 45, [wildcard][51-101][/wildcard], [wildcard][50-102][/wildcard], [wildcard][50-54][/wildcard], [wildcard][48-100][/wildcard], 45, 52, [wildcard][50-57][/wildcard], [wildcard][48-99][/wildcard], [wildcard][55-99][/wildcard], 45, [wildcard][56-98][/wildcard], [wildcard][50-101][/wildcard], [wildcard][54-100][/wildcard], [wildcard][49-98][/wildcard], 45, [wildcard][48-100][/wildcard], [wildcard][50-97][/wildcard], [wildcard][54-100][/wildcard], [wildcard][50-99][/wildcard], [wildcard][50-57][/wildcard], [wildcard][48-101][/wildcard], [wildcard][51-102][/wildcard], [wildcard][49-54][/wildcard], [wildcard][50-99][/wildcard], [wildcard][54-102][/wildcard], [wildcard][51-100][/wildcard], [wildcard][48-53][/wildcard]]), RecordHeader(key = account_id, value = [87, 84, 67, 78, 67, 71]), RecordHeader(key = x-datadog-trace-id, value = [[wildcard][53-57][/wildcard], [wildcard][48-56][/wildcard], [wildcard][51-57][/wildcard], [wildcard][49-57][/wildcard], [wildcard][49-56][/wildcard], [wildcard][49-54][/wildcard], [wildcard][50-57][/wildcard], [wildcard][53-56][/wildcard], [wildcard][48-56][/wildcard], [wildcard][55-56][/wildcard], [wildcard][49-55][/wildcard], [wildcard][48-57][/wildcard], [wildcard][49-57][/wildcard], [wildcard][52-55][/wildcard], [wildcard][52-57][/wildcard], [wildcard][52-57][/wildcard], [wildcard][49-50][/wildcard], [wildcard][51-57][/wildcard], [wildcard][48-57][/wildcard]]), RecordHeader(key = x-datadog-parent-id, value = [[wildcard][49-55][/wildcard], [wildcard][51-57][/wildcard], [wildcard][51-56][/wildcard], [wildcard][54-56][/wildcard], [wildcard][51-56][/wildcard], [wildcard][50-57][/wildcard], [wildcard][48-57][/wildcard], [wildcard][52-56][/wildcard], [wildcard][48-54][/wildcard], [wildcard][50-56][/wildcard], [wildcard][49-56][/wildcard], [wildcard][49-53][/wildcard], [wildcard][50-57][/wildcard], [wildcard][51-56][/wildcard], [wildcard][52-56][/wildcard], [wildcard][49-55][/wildcard], [wildcard][51-57][/wildcard], [wildcard][49-53][/wildcard], [wildcard][50-55][/wildcard]]), RecordHeader(key = x-datadog-sampling-priority, value = [48]), RecordHeader(key = x-datadog-tags, value = [95, 100, 100, 46, 112, 46, 100, 109, 61, 45, 49]), RecordHeader(key = agent_id, value = [[wildcard][48-100][/wildcard], [wildcard][48-52][/wildcard], [wildcard][52-99][/wildcard], [wildcard][49-102][/wildcard], [wildcard][48-102][/wildcard], [wildcard][48-101][/wildcard], [wildcard][55-102][/wildcard], [wildcard][49-97][/wildcard], 45, [wildcard][49-101][/wildcard], [wildcard][54-102][/wildcard], [wildcard][55-97][/wildcard], [wildcard][56-101][/wildcard], 45, 52, [wildcard][48-101][/wildcard], [wildcard][50-101][/wildcard], [wildcard][48-57][/wildcard], 45, [wildcard][57-97][/wildcard], [wildcard][54-100][/wildcard], [wildcard][48-56][/wildcard], [wildcard][50-97][/wildcard], 45, [wildcard][51-54][/wildcard], [wildcard][50-57][/wildcard], [wildcard][48-52][/wildcard], [wildcard][48-99][/wildcard], [wildcard][49-55][/wildcard], [wildcard][54-99][/wildcard], [wildcard][49-97][/wildcard], [wildcard][50-97][/wildcard], [wildcard][51-100][/wildcard], [wildcard][97-102][/wildcard], [wildcard][51-57][/wildcard], [wildcard][48-98][/wildcard]]), RecordHeader(key = queue_id, value = [[wildcard][50-101][/wildcard], [wildcard][53-102][/wildcard], [wildcard][97-99][/wildcard], [wildcard][52-100][/wildcard], [wildcard][97-100][/wildcard], [wildcard][49-100][/wildcard], [wildcard][98-101][/wildcard], [wildcard][51-54][/wildcard], 45, [wildcard][56-102][/wildcard], [wildcard][51-101][/wildcard], [wildcard][51-97][/wildcard], [wildcard][53-98][/wildcard], 45, 52, [wildcard][53-98][/wildcard], [wildcard][51-57][/wildcard], [wildcard][100-102][/wildcard], 45, [wildcard][56-57][/wildcard], [wildcard][51-56][/wildcard], [wildcard][54-57][/wildcard], [wildcard][49-98][/wildcard], 45, [wildcard][49-99][/wildcard], [wildcard][49-56][/wildcard], [wildcard][55-98][/wildcard], [wildcard][55-101][/wildcard], [wildcard][49-101][/wildcard], [wildcard][55-57][/wildcard], [wildcard][49-99][/wildcard], [wildcard][52-102][/wildcard], [wildcard][51-55][/wildcard], [wildcard][52-100][/wildcard], [wildcard][55-97][/wildcard], [wildcard][49-57][/wildcard]])], isReadOnly = false)]"
"<10K","info","ix-dsk-admin-connector","consumeRecords, Notifying message listeners of [ElementInventoryAck] event, topic: [element-inventory-ack.[wildcard]*[/wildcard]], offset:[[wildcard][31-710][/wildcard]], key: [[wildcard]*[/wildcard]], value: {""elementType"": ""[wildcard]*[/wildcard]"", ""tenantId"": ""[wildcard]*[/wildcard]"", ""elementSubType"": [wildcard]*[/wildcard], ""accountId"": ""[wildcard]*[/wildcard]"", ""payload"": ""[wildcard]*[/wildcard][wildcard]*[/wildcard]"", ""elementId"": ""[wildcard]*[/wildcard]"", ""timestamp"": [wildcard]*[/wildcard]}"
"<10K","info","ed-task-manager","SM [wildcard]*[/wildcard] -> [wildcard]*[/wildcard] on event [wildcard]*[/wildcard] for task [wildcard]*[/wildcard] [[wildcard]*[/wildcard]] with id [wildcard]*[/wildcard] [engagementId:[wildcard]*[/wildcard],instanceId:[wildcard]*[/wildcard],deployId:[wildcard]*[/wildcard]]"
"<10K","info","ix-virtual-load-tester","[Information: operating system CPU - x64, hostname: [wildcard]*[/wildcard], OS platform: linux OS: Linux, OS version: #49-Ubuntu SMP Tue Jul 11 17:28:46 UTC 2023, information about each logical CPU core: [{""model"":""Intel(R) Xeon(R) CPU E5-2673 v4 @ 2.30GHz"",""speed"":2294,""times"":{""user"":[wildcard][69368190-74085030][/wildcard],""nice"":[wildcard][9840-10260][/wildcard],""sys"":[wildcard][49867490-53258720][/wildcard],""idle"":[wildcard][81805040-87974550][/wildcard],""irq"":0}},{""model"":""Intel(R) Xeon(R) CPU E5-2673 v4 @ 2.30GHz"",""speed"":2294,""times"":{""user"":[wildcard][69336000-73893620][/wildcard],""nice"":[wildcard][10190-12660][/wildcard],""sys"":[wildcard][49209600-52743690][/wildcard],""idle"":[wildcard][84206320-90274960][/wildcard],""irq"":0}},{""model"":""Intel(R) Xeon(R) CPU E5-2673 v4 @ 2.30GHz"",""speed"":2294,""times"":{""user"":[wildcard][69454850-74292780][/wildcard],""nice"":[wildcard][11020-11120][/wildcard],""sys"":[wildcard][49846720-53375950][/wildcard],""idle"":[wildcard][81613550-88106210][/wildcard],""irq"":0}},{""model"":""Intel(R) Xeon(R) CPU E5-2673 v4 @ 2.30GHz"",""speed"":2294,""times"":{""user"":[wildcard][68878110-73434980][/wildcard],""nice"":[wildcard][11180-12170][/wildcard],""sys"":[wildcard][48747660-52247370][/wildcard],""idle"":[wildcard][83141650-89325740][/wildcard],""irq"":0}}]]"
"<10K","info","ix-virtual-load-tester","[NodeJs version: v18.19.1, POD [wildcard]*[/wildcard] memory usage STATS {""rss"":[wildcard][182013952-188510208][/wildcard],""heapTotal"":[wildcard][81362944-82411520][/wildcard],""heapUsed"":[wildcard][69427848-74818816][/wildcard],""external"":[wildcard][7307087-7497096][/wildcard],""arrayBuffers"":[wildcard][4406958-4596967][/wildcard]} resources usage STATS: userCPUTime - [wildcard][1604428538-1967223088][/wildcard], systemCPUTime - [wildcard][1077443525-1255643658][/wildcard], maxRSS - [wildcard][240780-243116][/wildcard], majorPageFault - 0, minorPageFault - [wildcard][8802695-9731499][/wildcard], fsRead - 0, fsWrite - 0, voluntaryContextSwitches - [wildcard][43272965-44378151][/wildcard], involuntaryContextSwitches - [wildcard][1633172-2732782][/wildcard]]"
"<10K","info","vrc-matching-service","getConsumerLagInfo: Stream Tasks running in this pod for org.apache.kafka.streams.KafkaStreams@[wildcard]*[/wildcard]are active-tasks [] and standBy-tasks [0]."
"<10K","info","outbound-campaigns-actors","[wildcard]yyyy-MM-dd HH:mm:ss.SSS[/wildcard] [ERROR] [[wildcard]*[/wildcard]] com.avaya.outbound.campaign.actors.web.client.CPaaSClient -- sendSMS -- Error response while sending sms request to CPaaS ({ ""status"": 404, ""message"": ""Not found"", ""code"": 0, ""more_info"": ""The requested resource was not found: /v2/Accounts/accountSid/SMS/Messages.json""})"
"<10K","info","ix-dsk-connector","UserSessionStateStore storedUserSessionState [{""tenantId"": ""[wildcard]*[/wildcard]"", ""agentId"": ""E1:[wildcard]*[/wildcard]"", ""loginState"": ""[wildcard]*[/wildcard]"", ""readyState"": ""[wildcard]*[/wildcard]"", ""lastTimestamp"": ""[wildcard]yyyy-MM-ddTHH:mm:ss.SSSXXX[/wildcard]"", ""stateReason"": ""DEFAULT"", ""reasonCode"": """"}]"
"<10K","error","admin-voice-service","AuraSync - [[wildcard]*[/wildcard]] - Exception occurred for account [wildcard]*[/wildcard], exception details : could not extract ResultSet; SQL [n/a]; nested exception is org.hibernate.exception.SQLGrammarException: could not extract ResultSet"
"<10K","info","ix-dsk-connector","Writing updated request to sink=[AdfCompleteResponseProcessor] key=[[wildcard]*[/wildcard]] value=[id: ""[wildcard]*[/wildcard]"" timestamp { seconds: [wildcard][1710137176-1710137739][/wildcard] nanos: [wildcard][329304000-937556528][/wildcard] } type: [wildcard]*[/wildcard] client_id: ""[wildcard]*[/wildcard]"" token: ""****"" tenant_id: ""[wildcard]*[/wildcard]"" application_version: ""[wildcard]*[/wildcard]"" body { type_url: ""type.googleapis.com[wildcard]/*[/wildcard]"" value: "" $[wildcard]*[/wildcard]\022[wildcard]*[/wildcard]"" } trace_id: ""00000000000000000000000000000000""]"
"<10K","info","cc-spring-boot-admin-server","at reactor.[wildcard]*[/wildcard].[wildcard]*[/wildcard].[wildcard]*[/wildcard]$[wildcard]*[/wildcard].[wildcard]*[/wildcard]([wildcard]*[/wildcard].java:[wildcard][103-211][/wildcard]) ~[[wildcard]*[/wildcard].[wildcard][1.7-5.6][/wildcard].jar:[wildcard][1.1-3.5][/wildcard].[wildcard][6-7][/wildcard]]"
"<10K","info","ix-dsk-connector","consumeRecords, Notifying message listeners of [AdfReasonCodeMap] event, topic: [[wildcard]*[/wildcard]], offset:[[wildcard][2944-52499][/wildcard]], key: [[wildcard]*[/wildcard]], value: {""reasonCodeId"": ""[wildcard]*[/wildcard]"", ""adfReasonCodeId"": ""[wildcard]*[/wildcard]"", ""codeName"": ""[wildcard]*[/wildcard] [wildcard]*[/wildcard]"", ""codeType"": ""NOT_READY"", ""codeNumber"": ""[wildcard][00103-00104][/wildcard]"", ""description"": ""System uses this code [wildcard]*[/wildcard] [wildcard]*[/wildcard] [wildcard]*[/wildcard] [wildcard]*[/wildcard] [wildcard]*[/wildcard] [wildcard]*[/wildcard][wildcard]*[/wildcard]"", ""accountId"": ""[wildcard]*[/wildcard]"", ""systemUse"": ""[wildcard]*[/wildcard]""}"
"<10K","info","msg-agent-controller","Processed incoming event [[wildcard]*[/wildcard]] -> [[wildcard]*[/wildcard]] in [0] ms. Writing [[wildcard]*[/wildcard]] on [[wildcard]*[/wildcard]] topic dialogId [[wildcard]*[/wildcard]] engagementId [[wildcard]*[/wildcard]]"
"<10K","info","elite-adfc","GRPC Out, For User[wildcard]*[/wildcard]@avaya.com, suppressed duplicate [wildcard]*[/wildcard] update [wildcard]*[/wildcard]"
"<10K","info","analytics-event-filter","V2 Summarization event has been sent to topic: 'analytics.mpe.[wildcard]*[/wildcard]' event: [{""measureId"":""[wildcard]*[/wildcard]"",""id"":""[wildcard]*[/wildcard]"",""dimensionName"":""[wildcard]*[/wildcard]"",""events"":[{""eventSignatureId"":[wildcard][1-5][/wildcard],""eventData"":{""version"":""0.0.0.3"",""messageName"":""AgentStateChanged"",""messageType"":""WORK"",""entity"":""Agent"",""sourceType"":""vrc"",""sourceIP"":""0.0.0.0"",""nativeSourceName"":""vrc"",""sourceVersion"":""0.0.0.3"",""accountId"":""[wildcard]*[/wildcard]"",""timestamp"":""[wildcard][1710137527192-1710137938956][/wildcard]"",""id"":""[wildcard]*[/wildcard]"",""error"":{""code"":""N/A"",""description"":""N/A""},""eventDataMap"":{""queueId"":""[wildcard]*[/wildcard]"",""channelProviderId"":""[wildcard]*[/wildcard]"",""agentId"":""[wildcard]*[/wildcard]"",""fromState"":""ALERTING"",""offeredBeforeQueued"":""false"",""dialogId"":""[wildcard]*[/wildcard]"",""engagementState"":""ACTIVE"",""providerDialogId"":""[wildcard]*[/wildcard]"",""fromStateTimestamp"":""[wildcard][1710137524343-1710137930055][/wildcard]"",""activeTimestamp"":""[wildcard][1710137527192-1710137938956][/wildcard]"",""connectionId"":""[wildcard]*[/wildcard]"",""correlationId"":""[wildcard]*[/wildcard]"",""agentActiveTs"":""[wildcard][1710137527192-1710137938956][/wildcard]"",""state"":""ACTIVE"",""id"":""[wildcard]*[/wildcard]"",""queuedTimestamp"":""0"",""engagementId"":""[wildcard]*[/wildcard]"",""channelId"":""[wildcard]*[/wildcard]"",""firstQueuedTimestamp"":""0"",""firstOfferedTimestamp"":""[wildcard][1710137523325-1710137928956][/wildcard]""},""channelId"":""[wildcard]*[/wildcard]"",""queueId"":""[wildcard]*[/wildcard]"",""acwEnabled"":""false"",""agentId"":""[wildcard]*[/wildcard]"",""engagementAnswered"":""true"",""interactionType"":""CALLED"",""transferInitiated"":""false"",""engagementId"":""[wildcard]*[/wildcard]"",""accountName"":""[wildcard]*[/wildcard][wildcard]*[/wildcard]"",""agentChannels"":[""[wildcard]*[/wildcard]unknown""],""userStatus"":""Live"",""userName"":""*******"",""UNIQUE_ID"":""[wildcard]*[/wildcard]"",""arrivalTimestamp"":""[wildcard][1710137527315-1710137939070][/wildcard]""}}]}] headers: [RecordHeaders(headers = [RecordHeader(key = unique_id, value = [[wildcard][51-55][/wildcard], [wildcard][49-100][/wildcard], [wildcard][99-101][/wildcard], [wildcard][53-101][/wildcard], [wildcard][50-102][/wildcard], [wildcard][49-102][/wildcard], [wildcard]*[/wildcard][wildcard][48-101][/wildcard], [wildcard][48-104][/wildcard], [wildcard][49-97][/wildcard], [wildcard][50-116][/wildcard]])], isReadOnly = false)]"
"<10K","error","provider-azure","objectType: secret"
"<10K","error","provider-azure","'- |"
"<10K","info","journey-service","Running query against index '[wildcard]*[/wildcard]*' { ""bool"" : { ""filter"" : [ { ""bool"" : { ""should"" : [ { ""wildcard"" : { ""identifiers.emailAddresses"" : { ""wildcard"" : ""customer@test.com"", ""case_insensitive"" : true, ""boost"" : 1.0 } } }, { ""wildcard"" : { ""identifiers.phoneNumbers"" : { ""wildcard"" : ""1231231231"", ""boost"" : 1.0 } } } ], ""adjust_pure_negative"" : true, ""minimum_should_match"" : ""1"", ""boost"" : 1.0 } } ], ""adjust_pure_negative"" : true, ""boost"" : 1.0 } }"
"<10K","info","ix-virtual-load-tester","[Agent[wildcard]*[/wildcard]@[wildcard]*[/wildcard]is still in transitioning state: AFTER_CONTACT_WORK, requestedState: READY]"
"<10K","info","ix-virtual-load-tester","[VOICE interaction is expected to be ended by customer, agent:[wildcard]*[/wildcard]@avaya-dev9.ec.avayacloud.com [READY], channel VOICE, interactionType: CALLED engagementId: [wildcard]*[/wildcard], interactionId: [wildcard]*[/wildcard], dialogId [wildcard]*[/wildcard]]"
"<10K","info","vrc-matching-service","MsProcessor.process, taskId==[0_0], topic=[match-agent-availability], processing [AgentAvailability] Event, key=[[wildcard]*[/wildcard]], value=[{""tenantId"": ""[wildcard]*[/wildcard]"", ""agentId"": ""[wildcard]*[/wildcard]"", ""offerResolved"": [wildcard]*[/wildcard], ""channels"": [{""channelProviderId"": ""[wildcard]*[/wildcard]"", ""channelId"": ""[wildcard]*[/wildcard]"", ""derivedAvailabilityFlag"": false, ""derivedAvailabilityStateReason"": ""DEFAULT"", ""isLoggedOut"": [wildcard]*[/wildcard], ""activeEngagementCount"": [wildcard][0-1][/wildcard], ""activeACWCount"": 0, ""triggeringEngagementId"": [wildcard]*[/wildcard]}], ""agentReadyState"": ""READY"", ""id"": ""[wildcard]*[/wildcard]"", ""timestamp"": ""[wildcard]yyyy-MM-ddTHH:mm:ss.SSSXXX[/wildcard]""}]"
"<10K","info","nmi","I0311 [wildcard]HH:mm:ss.SSSSSS[/wildcard] 1 server.go:239] status (200) took [wildcard][6636480-10357675][/wildcard] ns for req.method=GET reg.path=/host/token/ req.remote=127.0.0.1"
"<10K","info","media-store","OpenSearch request failed with status: BAD_REQUEST"
"<10K","info","outbound-campaigns-actors","[wildcard]yyyy-MM-dd HH:mm:ss.SSS[/wildcard] [INFO ] [outbound-campaigns-actors-akka.actor.[wildcard]*[/wildcard]] com.avaya.outbound.campaign.actors.HTTPEndPointRoutes -- cleanCampaignProcess -- Got request to clean campaign - [wildcard]*[/wildcard]"
"<10K","info","ix-dsk-connector","message received topic desktop-connector-engagement, key [wildcard]*[/wildcard]"
"<10K","info","journey-service","Sending query to elasticsearch. (identifiers={""emailAddresses"":[""[wildcard]*[/wildcard]@[wildcard]*[/wildcard]""]}, fromDate=[wildcard][1668146706066-1702275043434][/wildcard], toDate=[wildcard][1670803199595-1705017599595][/wildcard], tenant=[wildcard]*[/wildcard], coversationId=Optional.empty, agentId=Optional.empty, channelIds=Optional.empty, pageRequest=Optional[Page request [number: 1, size 20, sort: UNSORTED]], traceId=[wildcard]*[/wildcard]"
"<10K","info","vrc-agent-service","findOffsetsForActiveTasks. Current LagInfo : , partition : agent-command-3, endOffset: [wildcard][2404-5468][/wildcard], commitOffset: [wildcard][2404-5468][/wildcard], lag: 0, partition : channel-5, endOffset: [wildcard][999-3694][/wildcard], commitOffset: [wildcard][999-3694][/wildcard], lag: 0, partition : agent-command-1, endOffset: [wildcard][479-2452][/wildcard], commitOffset: [wildcard][479-2452][/wildcard], lag: 0, partition : channel-1, endOffset: [wildcard][1109-2352][/wildcard], commitOffset: [wildcard][1109-2352][/wildcard], lag: 0, partition : channel-3, endOffset: [wildcard][1760-5641][/wildcard], commitOffset: [wildcard][1760-5641][/wildcard], lag: 0, partition : agent-command-5, endOffset: [wildcard][475-5419][/wildcard], commitOffset: [wildcard][475-5419][/wildcard], lag: 0"
"<10K","info","vrc-agent-service","nextState, FSM STATE CHANGE from [[wildcard]*[/wildcard]] to [[wildcard]*[/wildcard]]"
"<10K","info","outbound-contacts-api","[wildcard]yyyy-MM-dd HH:mm:ss.SSS[/wildcard] [INFO ] [[wildcard]*[/wildcard]] com.avaya.outbound.contact.api.web.client.AkkaWebClient -- akkaPost -- Making akka post call for URI: [wildcard]/accounts/GZJLCF/contact-lists/*/*/*[/wildcard]"
"<10K","info","analytics-duration-proc","sendMeasureOutput(): Output has been sent for measure '[wildcard]*[/wildcard]' with key '[wildcard]*[/wildcard]' and value '[[wildcard][17482-151979][/wildcard]]' to topic 'analytics.dm.[wildcard]*[/wildcard].itd'"
"<10K","info","analytics-event-filter","V2 Summarization event has been sent to topic: 'analytics.mpe.[wildcard]*[/wildcard]' event: [{""measureId"":""[wildcard]*[/wildcard]"",""id"":""[wildcard]*[/wildcard]"",""dimensionName"":""Agent"",""events"":[{""eventSignatureId"":[wildcard][1-2][/wildcard],""eventData"":{""version"":""0.0.0.3"",""messageName"":""AgentLogout"",""messageType"":""RESOURCE"",""entity"":""Agent"",""sourceType"":""vrc"",""sourceIP"":""0.0.0.0"",""nativeSourceName"":""vrc"",""sourceVersion"":""0.0.0.3"",""accountId"":""UEQEAS"",""timestamp"":""[wildcard][1710137233355-1710137765983][/wildcard]"",""id"":""[wildcard]*[/wildcard]"",""error"":{""code"":""N/A"",""description"":""N/A""},""eventDataMap"":{""queueId"":""unknown"",""fromState"":""NOT_READY"",""agentId"":""[wildcard]*[/wildcard]"",""agentLoginTimestamp"":""[wildcard][1710137063349-1710137535240][/wildcard]"",""processReasonCode"":""true"",""cause"":""unknown"",""fromStateTimestamp"":""[wildcard][1710137063350-1710137535240][/wildcard]"",""profileId"":""[wildcard]*[/wildcard]"",""state"":""LOGGED_OUT"",""id"":""[wildcard]*[/wildcard]"",""reasonCode"":""e0077baf-504e-47b0-a95e-e8756994545b"",""channelId"":""unknown""},""channelId"":""unknown"",""codeId"":""e0077baf-504e-47b0-a95e-e8756994545b"",""codeType"":""NOT_READY"",""codeName"":""Start Work"",""description"":""System uses this code when an agent starts work in not ready state"",""agentId"":""[wildcard]*[/wildcard]"",""userStatus"":""Live"",""userName"":""*******"",""accountName"":""AXP Connect Alpha"",""agentChannels"":[""Chat"",""unknown""],""UNIQUE_ID"":""[wildcard]*[/wildcard]"",""arrivalTimestamp"":""[wildcard][1710137233465-1710137766190][/wildcard]""}}]}] headers: [RecordHeaders(headers = [RecordHeader(key = unique_id, value = [[wildcard][57-102][/wildcard], [wildcard][50-101][/wildcard], [wildcard][51-56][/wildcard], [wildcard][50-99][/wildcard], [wildcard][52-97][/wildcard], [wildcard][51-101][/wildcard], [wildcard][50-97][/wildcard], [wildcard][50-57][/wildcard], 45, [wildcard][49-52][/wildcard], [wildcard][50-99][/wildcard], [wildcard][51-102][/wildcard], [wildcard][98-100][/wildcard], 45, 52, [wildcard][49-55][/wildcard], [wildcard][52-57][/wildcard], [wildcard][49-53][/wildcard], 45, [wildcard][57-98][/wildcard], [wildcard][55-102][/wildcard], [wildcard][51-55][/wildcard], [wildcard][54-101][/wildcard], 45, [wildcard][53-101][/wildcard], [wildcard][48-102][/wildcard], [wildcard][48-100][/wildcard], [wildcard][97-101][/wildcard], [wildcard][53-102][/wildcard], [wildcard][49-54][/wildcard], [wildcard][55-101][/wildcard], [wildcard][49-56][/wildcard], [wildcard][52-54][/wildcard], [wildcard][49-99][/wildcard], [wildcard][49-100][/wildcard], [wildcard][51-98][/wildcard]]), RecordHeader(key = account_id, value = [85, 69, 81, 69, 65, 83]), RecordHeader(key = agent_id, value = [[wildcard][48-53][/wildcard], [wildcard][49-99][/wildcard], [wildcard][51-99][/wildcard], [wildcard][53-99][/wildcard], [wildcard][56-99][/wildcard], [wildcard][50-52][/wildcard], [wildcard][50-57][/wildcard], [wildcard][54-102][/wildcard], 45, [wildcard][50-100][/wildcard], [wildcard][53-100][/wildcard], [wildcard][53-101][/wildcard], [wildcard][51-101][/wildcard], 45, 52, [wildcard][54-56][/wildcard], [wildcard][53-57][/wildcard], [wildcard][99-101][/wildcard], 45, [wildcard][57-97][/wildcard], [wildcard][52-102][/wildcard], [wildcard][50-54][/wildcard], [wildcard][49-56][/wildcard], 45, [wildcard][97-102][/wildcard], [wildcard][49-51][/wildcard], [wildcard][49-50][/wildcard], [wildcard][54-102][/wildcard], [wildcard][52-101][/wildcard], [wildcard][53-102][/wildcard], [wildcard][56-102][/wildcard], [wildcard][55-100][/wildcard], [wildcard][49-54][/wildcard], [wildcard][48-97][/wildcard], [wildcard][97-100][/wildcard], [wildcard][48-98][/wildcard]])], isReadOnly = false)]"
